,Unnamed: 0,Company,Job Title,Location,Job Type,Experience level,Salary,Requirment of the company 
180,186,TripAdvisor,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,129000.0,"A/B testing,Bayesian,CI/CD,Computer Vision,Deep Learning,E-commerce"
181,187,Moonpig,Data Engineer,LONDON/MANCHESTER (HYBRID),Full Time,Senior-level,115000.0,"Airflow,Architecture,AWS,Data pipelines,Engineering,FiveTran"
182,188,Agoda,Data Analyst,BANGKOK,Full Time,Senior-level,92000.0,"A/B testing,Banking,Business Intelligence,Computer Science,Consulting,Data analysis"
183,189,Raft,Associate AI/ML Engineer,REMOTE,Full Time,Mid-level,77000.0,"Computer Science,Engineering,GitHub,Machine Learning,Mathematics,ML models"
184,190,Business & Decision,Data Architect,FRANCE,Full Time,Senior-level,62000.0,"Architecture,Azure,Business Intelligence,DevOps,Machine Learning,SQL"
185,191,Tesco Bengaluru,Data Scientist,INDIA,Full Time,Senior-level,50000.0,"Excel,Finance,GitHub,Mathematics,R,SQL"
186,192,Publicis Groupe,"Senior Scientist, Decision Sciences",UNITED STATES,Full Time,Senior-level,69000.0,"Big Data,Computer Science,Data analysis,Data management,Economics,Engineering"
187,193,Umniah,Data Scientist,JORDAN,Full Time,Entry-level,40000.0,"APIs,Architecture,Clustering,Computer Science,Data analysis,Data Analytics"
188,194,Deliveroo,Data Operations & Insights Manager,UNITED KINGDOM,Full Time,Mid-level,51000.0,"BigQuery,Data analysis,Data Analytics,DataOps,E-commerce,Engineering"
189,195,Visa,Principal ML Engineer - AI Platform,UNITED STATES,Full Time,Senior-level,131000.0,"Agile,AI governance,Architecture,Big Data,Deep Learning,Engineering"
190,196,Databricks,"Principal Product Marketing Manager, AI & Machine Learning",UNITED STATES,Full Time,Senior-level,62000.0,"Computer Science,Data Analytics,Databricks,Engineering,Excel,LLMs"
191,197,Locus Robotics,Technical Support Specialist (Robotics) - EU - Remote,NETHERLANDS,Full Time,Entry-level,35000.0,"Computer Science,E-commerce,Engineering,Jira,Robotics"
192,198,Uni Systems,Data Architect,LUXEMBOURG,Full Time,Mid-level,135000.0,"Architecture,Computer Science,Data governance,Data management,Security"
193,199,Charger Logistics Inc,Data Analyst,MEXICO,Full Time,Mid-level,65000.0,"Agile,Scrum,Tableau"
194,200,Databricks,Head of Applied AI/ML,UNITED STATES,Full Time,Executive-level,81000.0,"Architecture,Databricks,Engineering,Excel,Industrial,LLMs"
195,202,Zoox,Software Engineer - Autonomy Metrics,CANADA,Full Time,Senior-level,179000.0,"Computer Science,Databricks,Machine Learning,Python,Robotics,Scala"
196,203,Vericast,Product Manager- Data Visualization & Analytics,UNITED STATES,Full Time,All-Level,100000.0,"Business Intelligence,Data visualization,Excel,Finance,Security"
197,204,Western Digital,Data Science in Product Design Engineering,THAILAND,Full Time,Entry-level,35000.0,"Computer Science,Data analysis,Data Analytics,Engineering,JavaScript,Python"
198,205,Onfido,Senior Director of Product - Machine Learning,REMOTE - UNITED KINGDOM,Full Time,Senior-level,56000.0,"Data analysis,Engineering,FinTech,Machine Learning,Market research,Privacy"
199,206,Agoda,Data Analyst,BANGKOK,Full Time,Senior-level,92000.0,"A/B testing,Banking,Business Intelligence,Computer Science,Consulting,Data analysis"
200,207,Sigma Defense,Operations Planner Data Management Technician,UNITED STATES,Full Time,Senior-level,80000.0,"Architecture,Data management,Excel,Security"
201,209,Addepar,Data Operations Client Onboarding,INDIA,Full Time,Senior-level,49000.0,"DataOps,Engineering,FinTech,Jira,R,R&D"
202,210,"Nuro, Inc.",Machine Learning Research Scientist - Reinforcement Learning, CALIFORNIA (HQ),Full Time,Entry-level,167000.0,"Computer Science,Deep Learning,ICLR,ICML,Machine Learning,Mathematics"
203,211,Scale AI,Machine Learning Engineer,CANADA,Full Time,Senior-level,200000.0,"AWS,Deep Learning,GCP,Machine Learning,ML models,Model training"
204,212,Axiado,Machine Learning Engineer,INDIA,Full Time,Entry-level,30000.0,"Machine Learning,ML models,Python,R,Research,Security"
205,213,Bosch Group,Data Management Internship,SERBIA,Internship,Entry-level,0.0,"Computer Science,Data management,Engineering,Excel,Industrial,Power BI"
206,214,Palo Alto Networks,Data Engineer,AUSTRALIA,Full Time,Senior-level,30000.0,"Agile,Architecture,Athena,AWS,Big Data,BigQuery"
207,215,Deloitte,Consulting - Robotics Process Automation (RPA) Developer,NIGERIA,Full Time,Entry-level,30000.0,"Consulting,Engineering,Finance,Industrial,JavaScript,Mathematics"
208,216,Exoticca,Data Engineer, SPAIN - REMOTE,Full Time,Mid-level,73000.0,"Agile,APIs,AWS,CX,Data management,Data pipelines"
209,217,Wallbox,Data Analyst,SPAIN,Internship,Entry-level,0.0,"Economics,Engineering,Machine Learning,Mathematics,SQL"
210,218,"UWorld, LLC",Data Engineer,INDIA,Full Time,Mid-level,73000.0,"Agile,Ansible,APIs,Architecture,AWS,Azure"
211,219,Assembly,Data Analyst,FRANCE,Full Time,Entry-level,48000.0,"E-commerce,ETL,Looker,Power BI,SQL,Tableau"
212,220,Hitachi Solutions,Data Engineer,COSTA RICA,Full Time,Senior-level,115000.0,"Airflow,Architecture,AWS,Azure,Big Data,Databricks"
213,221,Version 1,Databricks and Scala Engineer geospatial,UNITED KINGDOM,Full Time,Senior-level,62000.0,"Agile,APIs,AWS,Azure,Consulting,Databricks"
214,222,Lyft,"Software Engineer, Data Platform",NEW YORK CITY,Full Time,Senior-level,139000.0,"Architecture,AWS,Azure,Distributed Systems,Docker,Engineering"
215,223,Publicis Groupe,Data Engineer,UNITED STATES,Full Time,Senior-level,129000.0,"Agile,Architecture,AWS,Azure,BigQuery,Bigtable"
216,224,84.51°,Data Engineer,KENYA,Full Time,Senior-level,113000.0,"Agile,Architecture,Azure,Big Data,Business Analytics,Cassandra"
217,225,Vattenfall,Customer Analytics,SWEDEN,Full Time,Entry-level,59000.0,"Agile,Azure,Computer Science,Databricks,Data warehouse,DevOps"
218,226,Shield AI,"Chief Engineer, Autonomy (R2020)", DC METRO AREA,Full Time,Executive-level,81000.0,"Architecture,Computer Science,Engineering,Machine Learning,Robotics"
219,227,Komodo Health,Data Analyst,UNITED KINGDOM,Full Time,Senior-level,150000.0,"Genetics,Git,Pipelines,Python,R,Research"
220,228,Sportradar,Sport data operator,ESTONIA,Full Time,Entry-level,39000.0,"Data quality,SLAM,Streaming"
221,229,KPMG Australia,Associate Director | Artificial Intelligence Lead | KPMG Futures,AUSTRALIA,Full Time,Mid-level,45000.0,"Finance,Research,Testing"
222,230,NobleAI,Research Scientist,UNITED STATES,Full Time,Mid-level,158000.0,"Biology,Chemistry,Computer Science,Deep Learning,Keras,Machine Learning"
223,231,iOLAP,Data Engineer,CROATIA,Full Time,All-Level,96000.0,"Agile,AWS,Azure,Consulting,Data quality,Engineering"
224,232,Clari,Principal Engineer - Data Integrations,INDIA,Full Time,Senior-level,55000.0,"Architecture,AWS,Big Data,Data Analytics,Data warehouse,Engineering"
225,233,better earth,Python Engineer, FRANCE - REMOTE,Full Time,Mid-level,40000.0,"Agile,APIs,AWS,Azure,CAD,Engineering"
226,234,Kensho,Senior Applied Scientist - Document Intelligence,KENYA,Full Time,Senior-level,184000.0,"Airflow,AWS,DataOps,Docker,Engineering,HuggingFace"
227,235,Riskified,Data Analyst,UNITED STATES,Full Time,All-Level,100000.0,"Computer Science,E-commerce,Economics,Machine Learning,Mathematics,ML models"
228,236,SESAMm,Data Scientist,FRANCE,Full Time,Senior-level,129000.0,"AWS,Banking,Data analysis,Deep Learning,Engineering,Feature engineering"
229,237,Kyruus,Data Engineer,MOROCCO,Full Time,All-Level,96000.0,"AWS,Azure,BigQuery,Business Intelligence,Data pipelines,Data visualization"
230,238,Bosch Group,Researcher/Senior Researcher  Natural Language Processing and Text Analytics,INDIA,Full Time,Senior-level,55000.0,"Architecture,BERT,Classification,Computer Science,Deep Learning,Engineering"
231,239,Nawy Real Estate,Data Scientist,EGYPT,Full Time,Entry-level,40000.0,"A/B testing,Computer Science,Data analysis,Data Mining,Data visualization,Machine Learning"
232,240,"AppZen, Inc.",Data Scientist,PUNE,Full Time,Senior-level,129000.0,"Causal inference,Computer Science,Data quality,Engineering,Finance,Machine Learning"
233,241,OKX,Data Analyst,MALAYSIA,Full Time,Senior-level,92000.0,"Blockchain,CX,Data analysis,Data quality,Excel,Python"
234,242,Publicis Groupe,Manager Data Strategy,GERMANY,Full Time,Mid-level,51000.0,"Agile,Architecture,Cluster analysis,Consulting,CX,Data Analytics"
235,243,Vosker,"Business Partner, Data Analysis",CANADA,Full Time,Executive-level,81000.0,"Business Intelligence,Computer Science,Data analysis,Engineering,Excel,Mathematics"
236,244,Fender,Data Engineer,MEXICO,Full Time,Senior-level,115000.0,"Agile,Airflow,Architecture,AWS,Big Data,Computer Science"
237,245,Sportradar,BI Analyst,GIBRALTAR,Full Time,All-Level,48000.0,"Business Intelligence,Data Analytics,Data management,Excel,Power BI,Qlik"
238,246,Angkas,Data Analyst,PHILIPPINES,Full Time,Mid-level,65000.0,"Agile,Business Intelligence,Data management,Data quality,Data Studio,Data visualization"
239,247,Angkas,Data Engineer,PHILIPPINES,Full Time,Mid-level,73000.0,"Agile,Architecture,AWS,Big Data,Computer Science,Data pipelines"
240,248,Pythian,Data Analyst,HYDERABAD,Full Time,All-Level,50000.0,"A/B testing,AWS,Data Analytics,E-commerce,ETL,Finance"
241,249,CIMMYT,Data Scientist,ZIMBABWE,Full Time,Mid-level,60000.0,"Big Data,Computer Science,Data management,ETL,GitHub,Nonprofit"
242,250,Zeta,Data Scientist,BENGALURU,Full Time,Senior-level,129000.0,"Banking,Chatbots,Data analysis,Engineering,FinTech,Hadoop"
243,251,Bosch Group,Researcher- Computer Vision,INDIA,Full Time,Senior-level,55000.0,"Architecture,Autonomous Driving,Classification,Computer Vision,Deep Learning,Engineering"
244,252,Bosch Group,Data Science Lead,UNITED STATES,Full Time,Entry-level,44000.0,"A/B testing,Data visualization,Economics,Engineering,Mathematics,Power BI"
245,253,Above Lending,Data Engineer,REMOTE,Full Time,Senior-level,115000.0,"Airflow,CI/CD,Computer Science,Consulting,DataOps,Data pipelines"
246,254,Gusto,Data Scientist, NY; SAN ,Full Time,Senior-level,133000.0,"Business Intelligence,CX,Data visualization,Engineering,PhD,Prototyping"
247,255,Granica,"Software Engineer - Machine Learning, Granica Screen", REMOTE,Full Time,All-Level,120000.0,"Architecture,Computer Science,Data Analytics,Data pipelines,Deep Learning,Distributed Systems"
248,256,bunq,Data Engineer, TÜRKIYE,Full Time,Mid-level,73000.0,"AWS,Banking,ETL,FinTech,NLP,Python"
249,257,Roark Capital,Data Scientist,UNITED STATES,Full Time,Senior-level,129000.0,"Agile,APIs,Azure,Classification,Clustering,Computer Science"
250,258,Experian,Machine Learning Engineer,UNITED KINGDOM,Full Time,Senior-level,131000.0,"Agile,APIs,Architecture,AWS,Deep Learning,DevOps"
251,259,InMobi,Data Engineer,BENGALURU,Full Time,Senior-level,115000.0,"Architecture,AWS,Azure,Big Data,Computer Science,Data governance"
252,260,Bosch Group,Data Modeler,INDIA,Full Time,Senior-level,55000.0,"Data visualization,Data warehouse,Data Warehousing,Engineering,ETL,Oracle"
253,261,Oura Health Ltd,Product Data Specialist (HW),FINLAND,Full Time,Mid-level,70000.0,"Data management,Engineering,Industrial,R,R&D"
254,262,SparkCognition,SparkCognition Director of Accounting - Controller, TX,Full Time,Executive-level,81000.0,"Banking,Finance,Genetics"
255,263,"Turnitin, LLC",Senior Machine Learning Scientist (USA REMOTE),UNITED STATES,Full Time,Senior-level,129000.0,"APIs,Architecture,AWS,BERT,Classification,Clustering"
256,264,84.51°,Data Scientist,UNITED KINGDOM,Full Time,Senior-level,104000.0,"Architecture,Big Data,Data pipelines,Economics,Engineering,Mathematics"
257,265,Unit4,Data Analyst,MALAYSIA,Full Time,Senior-level,92000.0,"Azure,Consulting,Data analysis,DevOps,Excel,Finance"
258,266,Veeva Systems,Data Engineer,PORTUGAL - LISBON,Full Time,Senior-level,62000.0,"Airflow,Architecture,AWS,Business Analytics,CI/CD,Databricks"
259,267,UK Atomic Energy Authority,Robotic Research Engineer - Mechatronics,UNITED KINGDOM,Full Time,All-Level,105000.0,"Engineering,Matlab,PhD,Python,Research,Robotics"
260,268,Tesco Bengaluru,Data Scientist,INDIA,Full Time,Senior-level,50000.0,"CX,Engineering,Finance,Machine Learning,Mathematics,Python"
261,269,Amazon.com,Business Intelligence,JAPAN,Full Time,Senior-level,55000.0,"Agile,Architecture,AWS,Big Data,Business Intelligence,CI/CD"
262,270,Simple Machines,Data Engineer,NEW ZEALAND,Full Time,Senior-level,115000.0,"Athena,Avro,AWS,Azure,Big Data,BigQuery"
263,271,Shift Technology,Data Architect,FRANCE - PARIS,Full Time,Senior-level,135000.0,"Architecture,Engineering,MS SQL,OOP,Python,Research"
264,272,Publicis Groupe,BI Developer,UNITED STATES,Full Time,Senior-level,69000.0,"Agile,Architecture,Business Intelligence,Data analysis,Data visualization,Data Warehousing"
265,273,Publicis Groupe,Business Intelligence,BRAZIL,Full Time,All-Level,50000.0,"BigQuery,Business Intelligence,Excel,GCP,JavaScript,Power BI"
266,275,Uni Systems,SME Consultant for Data Analytics,LUXEMBOURG,Full Time,Mid-level,51000.0,"Banking,Computer Science,Data Analytics,Data management,Security"
267,276,STEMBoard,Senior Data Strategist,UNITED STATES - REMOTE,Full Time,Mid-level,51000.0,"AI governance,APIs,Architecture,Computer Science,Consulting,Data management"
268,277,dentsu international,Data Scientist,UNITED STATES,Full Time,Executive-level,78000.0,"Causal inference,Data Analytics,E-commerce,Economics,Engineering,Machine Learning"
269,278,Tabeo Ltd.,Data Engineer,UNITED KINGDOM - REMOTE,Full Time,Mid-level,73000.0,"Airflow,Architecture,BigQuery,Finance,FinTech,GCP"
270,279,Aize AS,Data Analyst,NORWAY,Full Time,All-Level,80000.0,"Agile,APIs,Azure,Databricks,Data pipelines,Engineering"
271,280,KMS Technology,AI Engineer,VIET NAM,Full Time,Senior-level,55000.0,"Computer Vision,Consulting,Data analysis,Deep Learning,Healthcare technology,JavaScript"
272,281,Simple Machines,SQL Data Engineers,AUSTRALIA,Full Time,Mid-level,73000.0,"Airflow,Architecture,Avro,BigQuery,Data quality,Engineering"
273,282,Sword,Data Manager, UNITED KINGDOM - REMOTE,Full Time,Mid-level,77000.0,"Agile,Consulting,Data management,Data quality"
274,283,Capco,Data Analyst,INDIA - BENGALURU,Full Time,Senior-level,92000.0,"Agile,Banking,Data analysis,Engineering,ETL,Finance"
275,284,Enpal B.V.,Data Analyst,GERMANY,Full Time,Entry-level,48000.0,"Business Intelligence,Data visualization,Economics,Excel,Finance,KPIs"
276,285,Upgrade,Senior Data Quality Developer,CANADA (REMOTE),Full Time,Senior-level,62000.0,"Agile,Airflow,Banking,Data pipelines,Data quality,Docker"
277,286,Employment Hero,Remote Intermediate Fullstack Engineer (AI Team), VIETNAM - REMOTE,Full Time,Mid-level,36000.0,"Agile,API Development,APIs,AWS,Computer Science,EC2"
278,287,Kuda Technologies Ltd,iOS Engineer (Dubai), UNITED ARAB EMIRATES - REMOTE,Full Time,Mid-level,40000.0,"APIs,Computer Science,Finance,UX"
279,288,Ocorian,Business Intelligence,UNITED KINGDOM,Full Time,All-Level,56000.0,"Agile,Business Intelligence,Computer Science,Data governance,Data management,Data strategy"
280,289,Vattenfall,Customer Analytics,SWEDEN,Full Time,All-Level,96000.0,"Agile,Azure,Computer Science,Databricks,Data warehouse,DevOps"
281,290,Issuu,Sr. BI Analyst,COPENHAGEN,Full Time,Senior-level,48000.0,"Business Analytics,Looker,Python,R,SQL,Tableau"
282,291,Pendulum,Data Scientist,CANADA,Full Time,Senior-level,129000.0,"A/B testing,Biology,Computer Science,Data analysis,EDA,Engineering"
283,292,Cision,Business Intelligence,BULGARIA,Full Time,All-Level,56000.0,"Architecture,Business Intelligence,Data governance,Finance,Genetics,Power BI"
284,293,Intevity,Data Engineer,UNITED STATES,Full Time,Senior-level,115000.0,"Agile,Architecture,AWS,Consulting,EC2,Engineering"
285,294,Amazon.com,Data Engineer,UNITED STATES,Full Time,Senior-level,105000.0,"Architecture,AWS,Big Data,Business Intelligence,Data pipelines,Data quality"
286,295,Clarity AI,Data Scientist, UNITED KINGDOM - REMOTE,Full Time,Mid-level,60000.0,"Airflow,Banking,Big Data,Classification,Clustering,Consulting"
287,296,Allegro,Data Analyst,POLAND,Full Time,Senior-level,92000.0,"A/B testing,Airflow,BigQuery,Clustering,Consulting,Data Studio"
288,297,WWC Global,Data Analyst,UNITED STATES,Full Time,Entry-level,48000.0,"Consulting,Data analysis,Security"
289,298,Aircall,Data Engineer,SPAIN,Full Time,Senior-level,115000.0,"Airflow,Architecture,Athena,AWS,Computer Science,DynamoDB"
290,300,InDebted,Data Analyst,PHILIPPINES,Full Time,All-Level,80000.0,"AWS,Azure,Computer Science,Data analysis,Data quality,Data visualization"
291,301,Wunderman Thompson Commerce,Data Engineer,PORTUGAL,Full Time,All-Level,96000.0,"Agile,Airflow,APIs,Athena,AWS,Azure"
292,303,MATCHESFASHION,HTML Developer,UNITED KINGDOM,Full Time,Mid-level,51000.0,"JavaScript,Ruby,Testing"
293,304,William Osler Health System,"Manager, Business Operations - Diagnostic Imaging and Laboratory",CANADA,Full Time,Senior-level,69000.0,"Business Analytics,Data analysis,Data quality,Engineering,Statistics"
294,305,Arena,Data Engineer,REMOTE,Full Time,Senior-level,115000.0,"Architecture,AWS,Big Data,Computer Science,Data governance,Data management"
295,306,ProCogia,Data Science Consultant,INDIA,Full Time,Senior-level,122000.0,"Agile,Architecture,Azure,BERT,Big Data,Computer Science"
296,307,Bosch Group,Data Analyst,ROMANIA,Full Time,Entry-level,48000.0,"CX,Data quality,Finance,Spark"
297,308,Upgrade,Senior Data Quality Engineer,UNITED STATES (REMOTE),Full Time,Senior-level,62000.0,"Agile,Airflow,Banking,Data pipelines,Data quality,Docker"
298,309,Experian,Data Analyst,COSTA RICA,Full Time,Senior-level,92000.0,"AWS,Big Data,Computer Science,Data Analytics,GCP,Snowflake"
299,310,Kitware,Computer Vision Researcher,UNITED STATES,Full Time,Senior-level,69000.0,"CMake,Computer Science,Computer Vision,Deep Learning,Open Source,PhD"
300,311,Jane Street,Machine Learning Engineer,HONG KONG,Full Time,Senior-level,131000.0,"Industrial,Machine Learning"
301,312,Granica,Research Scientist - Machine Learning and Algorithms, REMOTE,Full Time,Entry-level,120000.0,"Computer Science,Distributed Systems,Engineering,Golang,Linear algebra,Machine intelligence"
302,313,Amazon.com,Senior Applied Scientist,GERMANY,Full Time,Senior-level,184000.0,"Caffe,Computer Vision,Deep Learning,Engineering,Linux,Machine Learning"
303,314,Publicis Groupe,BI Developer,UNITED STATES,Full Time,Mid-level,81000.0,"APIs,Business Intelligence,Computer Science,Economics,Excel,Machine Learning"
